,offer_id,offer_date,price,make,model,version,generation,eng_capacity,eng_power,mileage,body,country_of_origin,gearbox,fuel,prod_year,doors,seats,color,condition
5467,6082822923,"19:31, 1 marca 2021",11900.0,Škoda,Octavia,2.0 TDI Elegance,II (2004-2013),1968.0,140.0,235500,Sedan,Polska,Manualna,Diesel,2005,5.0,5.0,Czarny,Używane
5468,6082823049,"19:31, 1 marca 2021",51000.0,Citroën,C3 Aircross,Nie podano,Nie podano,1199.0,82.0,34517,SUV,Polska,Manualna,Benzyna,2018,5.0,5.0,Biały,Używane
5469,6082822997,"19:31, 1 marca 2021",31500.0,Volkswagen,Jetta,1.4 TSI Highline,A6 (2010-),1390.0,122.0,131500,Sedan,Polska,Manualna,Benzyna,2011,4.0,5.0,Brązowy,Używane
5470,6082148408,"19:30, 1 marca 2021",96900.0,Škoda,Octavia,Nie podano,IV (2020-),1498.0,150.0,1,Sedan,Polska,Manualna,Benzyna,2020,5.0,5.0,Szary,Nowe
5471,6082162998,"19:30, 1 marca 2021",149900.0,Škoda,Superb,Nie podano,III (2015-),1968.0,200.0,1,Kombi,Polska,Automatyczna,Diesel,2020,5.0,5.0,Czarny,Nowe
5472,6082823056,"19:30, 1 marca 2021",23900.0,Renault,Grand Scenic,Gr 1.4 16V TCE Expression,III (2009-2013),1397.0,130.0,167000,Minivan,Niemcy,Manualna,Benzyna,2010,5.0,7.0,Inny kolor,Używane
5473,6082823062,"19:30, 1 marca 2021",34002.0,Opel,Astra,Nie podano,K (2015-),1598.0,95.0,131211,Kombi,Polska,Manualna,Diesel,2017,5.0,5.0,Srebrny,Używane
5474,6080123280,"19:29, 1 marca 2021",17900.0,Ford,Fiesta,1.25 Trend,Mk7 (2008-),1242.0,60.0,72000,Auta miejskie,Niemcy,Manualna,Benzyna,2014,3.0,5.0,Niebieski,Używane
5475,6082628501,"19:29, 1 marca 2021",49500.0,BMW,X1,xDrive18d,E84 (2009-2015),1995.0,143.0,129195,SUV,Niemcy,Manualna,Diesel,2014,5.0,5.0,Niebieski,Używane
5476,6082823029,"19:28, 1 marca 2021",23301.0,Ford,Focus,Nie podano,Mk3 (2010-),1560.0,95.0,168041,Kombi,Polska,Manualna,Diesel,2013,5.0,5.0,Czarny,Używane
5477,6082823009,"19:28, 1 marca 2021",17900.0,Renault,Grand Scenic,Nie podano,III (2009-2013),1598.0,110.0,223000,Minivan,Niemcy,Manualna,Benzyna,2009,5.0,5.0,Złoty,Używane
